imageUrl,title,description,category,tags
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233458/113.webp,Mountain Peaks,A breathtaking nature wallpaper featuring Mountain Peaks. Features teal and monochromatic. Perfect for desktop and mobile screens.,nature,Teal|Monochromatic|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233448/114.webp,Fortnite,An immersive gaming wallpaper featuring Fortnite. Features overwatch and crossover. Perfect for desktop and mobile screens.,games,Overwatch|Crossover|2026 Games|Tracer|Genji|Mercy|DVa
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233451/115.webp,Purple abstract,A smooth gradient wallpaper featuring Purple abstract. Features curves and gradient abstract. Perfect for desktop and mobile screens.,gradients,Curves|Gradient Abstract|Modern design|Oppo Pad 5 Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233464/116.webp,Brown abstract,A smooth gradient wallpaper featuring Brown abstract. Features curves and gradient abstract. Perfect for desktop and mobile screens.,gradients,Curves|Gradient Abstract|Modern|Oppo Pad 5 Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233475/117.webp,KTM 1390 Super Duke RR Track,A high-performance motorcycle wallpaper featuring KTM 1390 Super Duke RR Track. Features 2026 and race bikes. Perfect for desktop and mobile screens.,bikes,2026|Race bikes|KTM 1390 Super Duke R
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233467/118.webp,Black volcanic sand,A breathtaking nature wallpaper featuring Black volcanic sand. Features aerial photography and coastal. Perfect for desktop and mobile screens.,nature,Aerial Photography|Coastal|Iceland|Google Pixel 11 Pro Fold
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233469/119.webp,Spider-Man: Brand New Day,A cinematic movie wallpaper featuring Spider-Man: Brand New Day. Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233486/120.webp,Silver Wolf,A vibrant anime wallpaper featuring Silver Wolf. Features level 999 and honkai: star rail. Perfect for desktop and mobile screens.,anime,Level 999|Honkai: Star Rail|Anime girl|Cyberpunk|Vibrant|Purple|Digital Art
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233486/121.webp,Mountain Landscape,A breathtaking nature wallpaper featuring Mountain Landscape. Features pastel background and moon. Perfect for desktop and mobile screens.,nature,Pastel background|Moon|Serene|Xiaomi HyperOS 3.1|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233492/122.webp,Xbox logo,A sleek technology-inspired wallpaper featuring Xbox logo. Features dark theme and glassy. Perfect for desktop and mobile screens.,technology,Dark theme|Glassy|Black background|Minimalist
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233501/123.webp,Opel GSE 27FE Prototype,A premium automotive wallpaper featuring Opel GSE 27FE Prototype. Features 2026 and formula e racing car. Perfect for desktop and mobile screens.,cars,2026|Formula E racing car|Neon yellow
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233495/124.webp,Porsche 911 GT3 S/C,A premium automotive wallpaper featuring Porsche 911 GT3 S/C. Features 2026 and convertible. Perfect for desktop and mobile screens.,cars,2026|Convertible|Porsche 911 GT3
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233518/125.webp,Odysseus,A cinematic movie wallpaper featuring Odysseus. Features matt damon and the odyssey. Perfect for desktop and mobile screens.,movies,Matt Damon|The Odyssey|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233521/126.webp,Masters of the Universe (2026),A cinematic movie wallpaper featuring Masters of the Universe (2026). Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233519/127.webp,BRABUS 1400 R Signature Edition,A high-performance motorcycle wallpaper featuring BRABUS 1400 R Signature Edition. Features 2026 and ktm 1390 super duke r. Perfect for desktop and mobile screens.,bikes,2026|KTM 1390 Super Duke R|White background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233521/128.webp,Tranquil,A breathtaking nature wallpaper featuring Tranquil. Features landscape and grass. Perfect for desktop and mobile screens.,nature,Landscape|Grass|Lone tree|Minimalist|Aesthetic|Serene|Xiaomi HyperOS 3.1|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233516/129.webp,Thick forest,A breathtaking nature wallpaper featuring Thick forest. Features misty and autumn forest. Perfect for desktop and mobile screens.,nature,Misty|Autumn Forest|Landscape|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233541/130.webp,Silver Wolf,A vibrant anime wallpaper featuring Silver Wolf. Features honkai: star rail and purple aesthetic. Perfect for desktop and mobile screens.,anime,Honkai: Star Rail|Purple aesthetic|Cyberpunk
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233533/131.webp,Minions &amp; Monsters,A cinematic movie wallpaper featuring Minions &amp; Monsters. Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233532/132.webp,House of the Dragon,A cinematic movie wallpaper featuring House of the Dragon. Features season 3 and 2026 series. Perfect for desktop and mobile screens.,movies,Season 3|2026 series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233540/133.webp,Glacial,A modern abstract wallpaper featuring Glacial. Features blue abstract and texture. Perfect for desktop and mobile screens.,abstract,Blue abstract|Texture|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233547/134.webp,Sand Dunes,A breathtaking nature wallpaper featuring Sand Dunes. Features moon and desert. Perfect for desktop and mobile screens.,nature,Moon|Desert|Minimalist|Xiaomi HyperOS 3.1|Grey
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233555/135.webp,Snowy Mountains,A breathtaking nature wallpaper featuring Snowy Mountains. Features clouds and winter. Perfect for desktop and mobile screens.,nature,Clouds|Winter|Landscape|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233556/136.webp,Nissan Terrano,A premium automotive wallpaper featuring Nissan Terrano. Features phev cars and 2026. Perfect for desktop and mobile screens.,cars,PHEV cars|2026|Plug-in Hybrid SUV|Off-Road SUV|Desert|Sand Dunes
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233561/137.webp,Zhuang Fangyi,A vibrant anime wallpaper featuring Zhuang Fangyi. Features arknights: endfield and anime girl. Perfect for desktop and mobile screens.,anime,Arknights: Endfield|Anime girl
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233558/138.webp,Brown background,A modern abstract wallpaper featuring Brown background. Features gradient abstract and curves. Perfect for desktop and mobile screens.,abstract,Gradient Abstract|Curves|Modern design|Oppo Pad 5 Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233578/139.webp,Brabus 1400 R Signature Edition,A high-performance motorcycle wallpaper featuring Brabus 1400 R Signature Edition. Features matte black and ktm 1390 super duke r. Perfect for desktop and mobile screens.,bikes,Matte black|KTM 1390 Super Duke R
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233567/140.webp,Lamborghini Urus SE Tettonero Capsule,A premium automotive wallpaper featuring Lamborghini Urus SE Tettonero Capsule. Features 2026 and green aesthetic. Perfect for desktop and mobile screens.,cars,2026|Green aesthetic|Lamborghini Urus SE
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233574/141.webp,Peugeot Concept 6 Shi Rui,A premium automotive wallpaper featuring Peugeot Concept 6 Shi Rui. Features 2026 and concept cars. Perfect for desktop and mobile screens.,cars,2026|Concept cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233579/142.webp,Lord of Mysteries,A vibrant anime wallpaper featuring Lord of Mysteries. Features klein moretti and anime series. Perfect for desktop and mobile screens.,anime,Klein Moretti|Anime series|2026 series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233590/143.webp,Lone tree,A breathtaking nature wallpaper featuring Lone tree. Features minimalist and surreal. Perfect for desktop and mobile screens.,nature,Minimalist|Surreal|Landscape|Xiaomi HyperOS 3.1|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233584/144.webp,BMW M2 RR Edition,A dark aesthetic wallpaper featuring BMW M2 RR Edition. Features 2026 and black cars. Perfect for desktop and mobile screens.,black-dark,2026|Black cars|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233589/145.webp,BMW 740i xDrive,A premium automotive wallpaper featuring BMW 740i xDrive. Features 2027 and luxury sedan. Perfect for desktop and mobile screens.,cars,2027|Luxury Sedan|BMW 7 Series|Waterfall
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233595/146.webp,Landman,A cinematic movie wallpaper featuring Landman. Features billy bob thornton and western. Perfect for desktop and mobile screens.,movies,Billy Bob Thornton|Western|2026 series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233606/147.webp,The Punisher: One Last Kill,A cinematic movie wallpaper featuring The Punisher: One Last Kill. Features jon bernthal and 2026 series. Perfect for desktop and mobile screens.,movies,Jon Bernthal|2026 series|Black and White
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233626/148.webp,Porsche 911 GT3 SC with Street Style Package,A premium automotive wallpaper featuring Porsche 911 GT3 SC with Street Style Package. Features 2026. Perfect for desktop and mobile screens.,cars,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233619/149.webp,Mercedes-Benz C 400,A premium automotive wallpaper featuring Mercedes-Benz C 400. Features luxury ev and 2026. Perfect for desktop and mobile screens.,cars,Luxury EV|2026|Electric cars|AMG line
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233626/150.webp,BRABUS 1300 R Edition 23,A high-performance motorcycle wallpaper featuring BRABUS 1300 R Edition 23. Features 2026 and matte black. Perfect for desktop and mobile screens.,bikes,2026|Matte black|Luxury|Carbon Fiber
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233622/151.webp,BMW M3 Competition Edition 40 Jahre,A premium automotive wallpaper featuring BMW M3 Competition Edition 40 Jahre. Features 2026 and blue. Perfect for desktop and mobile screens.,cars,2026|Blue|BMW M3 Competition
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233634/152.webp,Beast of Reincarnation,An immersive gaming wallpaper featuring Beast of Reincarnation. Features game poster and 2026 games. Perfect for desktop and mobile screens.,games,Game poster|2026 Games|PlayStation 5|PC Games|Xbox Series X and Series S
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233631/153.webp,Pragmata,An immersive gaming wallpaper featuring Pragmata. Features characters and 2026 games. Perfect for desktop and mobile screens.,games,Characters|2026 Games|White background|Diana (Pragmata)|Hugh (Pragmata)
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233632/154.webp,Emma (Beast of Reincarnation),A dark aesthetic wallpaper featuring Emma (Beast of Reincarnation). Features black background and 2026 games. Perfect for desktop and mobile screens.,black-dark,Black background|2026 Games|Beast of Reincarnation
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233637/155.webp,The Blood of Dawnwalker,An immersive gaming wallpaper featuring The Blood of Dawnwalker. Features game poster and 2026 games. Perfect for desktop and mobile screens.,games,Game poster|2026 Games|Key Art
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233639/156.webp,Volcanic,A stunning photography wallpaper featuring Volcanic. Features landscape and iceland. Perfect for desktop and mobile screens.,photography,Landscape|Iceland|Aerial Photography|Lava|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233648/157.webp,Snow mountains,A breathtaking nature wallpaper featuring Snow mountains. Features golden hour and sunset. Perfect for desktop and mobile screens.,nature,Golden hour|Sunset|Clouds|Landscape|Honor MagicBook Pro|Stock
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233647/158.webp,Iridescent,A modern abstract wallpaper featuring Iridescent. Features spheres and blue gradient. Perfect for desktop and mobile screens.,abstract,Spheres|Blue gradient|Huawei MatePad Edge|Black background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233661/159.webp,Planetary,A smooth gradient wallpaper featuring Planetary. Features horizon and spheres. Perfect for desktop and mobile screens.,gradients,Horizon|Spheres|Brown abstract|Huawei MatePad Edge|Black background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233672/160.webp,Sasaki,A vibrant anime wallpaper featuring Sasaki. Features yamada (tayama) and smoking behind the supermarket with you. Perfect for desktop and mobile screens.,anime,Yamada (Tayama)|Smoking Behind the Supermarket with You|Anime series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233684/161.webp,Masters of the Universe (2026),A cinematic movie wallpaper featuring Masters of the Universe (2026). Features 2026 movies. Perfect for desktop and mobile screens.,movies,2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233692/162.webp,Skirk,A vibrant anime wallpaper featuring Skirk. Features shattered and purple abstract. Perfect for desktop and mobile screens.,anime,Shattered|Purple abstract|Genshin Impact
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233688/163.webp,Nissan Terrano PHEV Concept,A premium automotive wallpaper featuring Nissan Terrano PHEV Concept. Features 2026 and plug-in hybrid suv. Perfect for desktop and mobile screens.,cars,2026|Plug-in Hybrid SUV
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233687/164.webp,Peugeot Concept 8 Liu Ming,A premium automotive wallpaper featuring Peugeot Concept 8 Liu Ming. Features 2026 and concept cars. Perfect for desktop and mobile screens.,cars,2026|Concept cars|Modern design
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233691/165.webp,Jaafar Jackson,A cinematic movie wallpaper featuring Jaafar Jackson. Features michael (2026) and 2026 movies. Perfect for desktop and mobile screens.,movies,Michael (2026)|2026 Movies|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233702/166.webp,Assassin&#039;s Creed Black Flag Resynced,An immersive gaming wallpaper featuring Assassin&#039;s Creed Black Flag Resynced. Features edward kenway and game poster. Perfect for desktop and mobile screens.,games,Edward Kenway|Game poster|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233704/167.webp,BMW M760e xDrive,A premium automotive wallpaper featuring BMW M760e xDrive. Features 2026 and plug-in hybrid. Perfect for desktop and mobile screens.,cars,2026|Plug-In Hybrid|Luxury Sedan
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782233703/168.webp,Forza Horizon 6,A premium automotive wallpaper featuring Forza Horizon 6. Features mercedes-amg gt and 2026 games. Perfect for desktop and mobile screens.,cars,Mercedes-AMG GT|2026 Games
